Item,Subject_Gender,Object_Gender,Word,WordNo,RT
30,mis,match,De,1.0,499.0
30,mis,match,deurwaarder,2.0,577.2
30,mis,match,keek,3.0,785.4
30,mis,match,naar,4.0,427.2
30,mis,match,slechts,5.0,617.4
30,mis,match,één,6.0,548.25
30,mis,match,��n,6.0,574.0
30,mis,match,receptioniste,7.0,553.6
30,mis,match,om,8.0,428.8
30,mis,match,bij,9.0,432.8
30,mis,match,binnenkomst.,10.0,991.4
30,mis,match,Zoals,11.0,620.8
30,mis,match,wel,12.0,472.0
30,mis,match,vaker,13.0,438.4
30,mis,match,werd,14.0,339.6
30,mis,match,zij,15.0,360.8
30,mis,match,door,16.0,372.2
30,mis,match,niet,17.0,367.2
30,mis,match,zoveel,18.0,487.6
30,mis,match,mensen,19.0,470.2
30,mis,match,opgemerkt.,20.0,731.0
30,mis,mis,De,1.0,364.6
30,mis,mis,deurwaarder,2.0,572.0
30,mis,mis,keek,3.0,514.0
30,mis,mis,naar,4.0,415.8
30,mis,mis,slechts,5.0,485.4
30,mis,mis,één,6.0,459.6
30,mis,mis,receptionist,7.0,673.8
30,mis,mis,om,8.0,600.2
30,mis,mis,bij,9.0,428.8
30,mis,mis,binnenkomst.,10.0,820.25
30,mis,mis,Zoals,11.0,457.8
30,mis,mis,wel,12.0,714.6
30,mis,mis,vaker,13.0,838.6
30,mis,mis,werd,14.0,397.0
30,mis,mis,zij,15.0,430.0
30,mis,mis,door,16.0,397.4
30,mis,mis,niet,17.0,436.2
30,mis,mis,zoveel,18.0,407.4
30,mis,mis,mensen,19.0,450.0
30,mis,mis,opgemerkt.,20.0,761.75
31,match,match,De,1.0,675.0
31,match,match,programmeur,2.0,578.3333333333334
31,match,match,kreeg,3.0,328.3333333333333
31,match,match,van,4.0,304.3333333333333
31,match,match,een,5.0,411.0
31,match,match,leraar,6.0,408.3333333333333
31,match,match,feedback,7.0,379.3333333333333
31,match,match,op,8.0,350.3333333333333
31,match,match,het,9.0,341.6666666666667
31,match,match,systeem.,10.0,625.6666666666666
31,match,match,Al,11.0,804.0
31,match,match,vanaf,12.0,332.0
31,match,match,het,13.0,355.3333333333333
31,match,match,begin,14.0,349.3333333333333
31,match,match,wist,15.0,227.33333333333334
31,match,match,hij,16.0,311.6666666666667
31,match,match,zich,17.0,230.66666666666666
31,match,match,er,18.0,269.3333333333333
31,match,match,niet,19.0,435.6666666666667
31,match,match,zo,20.0,245.33333333333334
31,match,match,goed,21.0,252.66666666666666
31,match,match,raad,22.0,329.3333333333333
31,match,match,mee.,23.0,412.0
31,match,mis,De,1.0,319.2
31,match,mis,programmeur,2.0,331.6
31,match,mis,kreeg,3.0,415.8
31,match,mis,van,4.0,374.4
31,match,mis,een,5.0,415.2
31,match,mis,lerares,6.0,396.4
31,match,mis,feedback,7.0,466.0
31,match,mis,op,8.0,349.2
31,match,mis,het,9.0,343.2
31,match,mis,systeem.,10.0,480.2
31,match,mis,Al,11.0,376.0
31,match,mis,vanaf,12.0,415.2
31,match,mis,het,13.0,378.0
31,match,mis,begin,14.0,318.6
31,match,mis,wist,15.0,353.8
31,match,mis,hij,16.0,336.4
31,match,mis,zich,17.0,376.0
31,match,mis,er,18.0,307.6
31,match,mis,niet,19.0,331.4
31,match,mis,zo,20.0,331.0
31,match,mis,goed,21.0,303.8
31,match,mis,raad,22.0,339.2
31,match,mis,mee.,23.0,534.0
31,mis,match,De,1.0,427.0
31,mis,match,programmeur,2.0,371.0
31,mis,match,kreeg,3.0,485.25
31,mis,match,van,4.0,404.75
31,mis,match,een,5.0,386.25
31,mis,match,lerares,6.0,398.25
31,mis,match,feedback,7.0,508.25
31,mis,match,op,8.0,361.25
31,mis,match,het,9.0,371.0
31,mis,match,systeem.,10.0,570.75
31,mis,match,Al,11.0,438.75
31,mis,match,vanaf,12.0,368.25
31,mis,match,het,13.0,393.25
31,mis,match,begin,14.0,408.75
31,mis,match,wist,15.0,374.25
31,mis,match,zij,16.0,370.75
31,mis,match,zich,17.0,376.25
31,mis,match,er,18.0,415.5
31,mis,match,niet,19.0,363.25
31,mis,match,zo,20.0,380.75
31,mis,match,goed,21.0,381.5
31,mis,match,raad,22.0,780.0
31,mis,match,mee.,23.0,392.6666666666667
31,mis,mis,De,1.0,365.5
31,mis,mis,programmeur,2.0,388.0
31,mis,mis,kreeg,3.0,491.5
31,mis,mis,van,4.0,345.5
31,mis,mis,een,5.0,345.5
31,mis,mis,leraar,6.0,341.0
31,mis,mis,feedback,7.0,371.0
31,mis,mis,op,8.0,362.5
31,mis,mis,het,9.0,359.0
31,mis,mis,systeem.,10.0,1395.5
31,mis,mis,Al,11.0,373.0
31,mis,mis,vanaf,12.0,326.0
31,mis,mis,het,13.0,330.0
31,mis,mis,begin,14.0,332.0
31,mis,mis,wist,15.0,327.5
31,mis,mis,zij,16.0,337.5
31,mis,mis,zich,17.0,330.5
31,mis,mis,er,18.0,348.0
31,mis,mis,niet,19.0,338.5
31,mis,mis,zo,20.0,370.0
31,mis,mis,goed,21.0,379.5
31,mis,mis,raad,22.0,425.5
31,mis,mis,mee.,23.0,369.5
32,match,match,De,1.0,483.0
32,match,match,accountant,2.0,545.0
32,match,match,had,3.0,430.5
32,match,match,een,4.0,419.6666666666667
32,match,match,zakenman,5.0,412.6666666666667
32,match,match,op,6.0,345.3333333333333
32,match,match,de,7.0,320.0
32,match,match,hoogte,8.0,337.6666666666667
32,match,match,gesteld,9.0,344.6666666666667
32,match,match,die,10.0,326.0
32,match,match,avond.,11.0,827.0
32,match,match,Al,12.0,461.0
32,match,match,sinds,13.0,369.0
32,match,match,jaren,14.0,327.3333333333333
32,match,match,had,15.0,322.3333333333333
32,match,match,hij,16.0,331.0
32,match,match,niet,17.0,336.0
32,match,match,meer,18.0,313.3333333333333
32,match,match,zoiets,19.0,320.6666666666667
32,match,match,meegemaakt.,20.0,985.0
32,match,mis,De,1.0,350.0
32,match,mis,accountant,2.0,425.5
32,match,mis,had,3.0,359.0
32,match,mis,een,4.0,376.5
32,match,mis,zakenvrouw,5.0,970.5
32,match,mis,op,6.0,362.5
32,match,mis,de,7.0,344.5
32,match,mis,hoogte,8.0,389.5
32,match,mis,gesteld,9.0,363.0
32,match,mis,die,10.0,370.0
32,match,mis,avond.,11.0,1170.5
32,match,mis,Al,12.0,364.0
32,match,mis,sinds,13.0,338.5
32,match,mis,jaren,14.0,351.0
32,match,mis,had,15.0,337.5
32,match,mis,hij,16.0,367.0
32,match,mis,niet,17.0,313.5
32,match,mis,meer,18.0,385.5
32,match,mis,zoiets,19.0,431.0
32,match,mis,meegemaakt.,20.0,681.0
32,mis,match,De,1.0,344.6
32,mis,match,accountant,2.0,466.2
32,mis,match,had,3.0,404.2
32,mis,match,een,4.0,391.4
32,mis,match,zakenvrouw,5.0,714.8
32,mis,match,op,6.0,401.8
32,mis,match,de,7.0,458.4
32,mis,match,hoogte,8.0,455.6
32,mis,match,gesteld,9.0,302.4
32,mis,match,die,10.0,329.4
32,mis,match,avond.,11.0,468.0
32,mis,match,Al,12.0,434.8
32,mis,match,sinds,13.0,373.6
32,mis,match,jaren,14.0,380.0
32,mis,match,had,15.0,315.8
32,mis,match,hij,16.0,454.0
32,mis,match,niet,17.0,359.2
32,mis,match,meer,18.0,423.8
32,mis,match,zoiets,19.0,415.0
32,mis,match,meegemaakt.,20.0,828.8
32,mis,mis,De,1.0,461.0
32,mis,mis,accountant,2.0,296.6666666666667
32,mis,mis,had,3.0,287.6666666666667
32,mis,mis,een,4.0,254.33333333333334
32,mis,mis,zakenman,5.0,303.6666666666667
32,mis,mis,op,6.0,321.6666666666667
32,mis,mis,de,7.0,280.6666666666667
32,mis,mis,hoogte,8.0,270.0
32,mis,mis,gesteld,9.0,305.3333333333333
32,mis,mis,die,10.0,323.0
32,mis,mis,avond.,11.0,525.0
32,mis,mis,Al,12.0,848.0
32,mis,mis,sinds,13.0,246.0
32,mis,mis,jaren,14.0,274.6666666666667
32,mis,mis,had,15.0,257.0
32,mis,mis,hij,16.0,267.3333333333333
32,mis,mis,niet,17.0,227.0
32,mis,mis,meer,18.0,327.3333333333333
32,mis,mis,zoiets,19.0,358.3333333333333
32,mis,mis,meegemaakt.,20.0,877.0
4,match,match,De,1.0,547.5
4,match,match,dader,2.0,418.25
4,match,match,had,3.0,412.5
4,match,match,zich,4.0,373.25
4,match,match,door,5.0,393.75
4,match,match,een,6.0,380.25
4,match,match,danser,7.0,392.0
4,match,match,laten,8.0,398.5
4,match,match,herkennen,9.0,388.25
4,match,match,in,10.0,471.0
4,match,match,het,11.0,380.25
4,match,match,theater.,12.0,864.25
4,match,match,Na,13.0,666.0
4,match,match,de,14.0,434.0
4,match,match,overval,15.0,439.0
4,match,match,was,16.0,447.25
4,match,match,hij,17.0,412.0
4,match,match,heel,18.0,406.0
4,match,match,snel,19.0,387.0
4,match,match,weer,20.0,388.5
4,match,match,weggerend.,21.0,553.0
4,match,mis,De,1.0,299.5
4,match,mis,dader,2.0,729.5
4,match,mis,had,3.0,250.5
4,match,mis,zich,4.0,334.5
4,match,mis,door,5.0,377.0
4,match,mis,een,6.0,314.0
4,match,mis,danseres,7.0,315.0
4,match,mis,laten,8.0,373.5
4,match,mis,herkennen,9.0,292.5
4,match,mis,in,10.0,408.5
4,match,mis,het,11.0,273.0
4,match,mis,theater.,12.0,1382.0
4,match,mis,Na,13.0,275.5
4,match,mis,de,14.0,468.0
4,match,mis,overval,15.0,337.0
4,match,mis,was,16.0,259.0
4,match,mis,hij,17.0,285.0
4,match,mis,heel,18.0,287.0
4,match,mis,snel,19.0,434.0
4,match,mis,weer,20.0,317.0
4,match,mis,weggerend.,21.0,1027.5
4,mis,match,De,1.0,337.6666666666667
4,mis,match,dader,2.0,261.6666666666667
4,mis,match,had,3.0,254.33333333333334
4,mis,match,zich,4.0,315.3333333333333
4,mis,match,door,5.0,309.0
4,mis,match,een,6.0,305.0
4,mis,match,danseres,7.0,332.6666666666667
4,mis,match,laten,8.0,270.3333333333333
4,mis,match,herkennen,9.0,266.3333333333333
4,mis,match,in,10.0,253.33333333333334
4,mis,match,het,11.0,256.0
4,mis,match,theater.,12.0,324.0
4,mis,match,Na,13.0,330.3333333333333
4,mis,match,de,14.0,242.66666666666666
4,mis,match,overval,15.0,215.0
4,mis,match,was,16.0,235.0
4,mis,match,zij,17.0,215.0
4,mis,match,heel,18.0,527.6666666666666
4,mis,match,snel,19.0,234.0
4,mis,match,weer,20.0,204.0
4,mis,match,weggerend.,21.0,195.33333333333334
4,mis,mis,De,1.0,434.4
4,mis,mis,dader,2.0,490.6
4,mis,mis,had,3.0,480.6
4,mis,mis,zich,4.0,516.6
4,mis,mis,door,5.0,436.4
4,mis,mis,een,6.0,414.0
4,mis,mis,danser,7.0,405.0
4,mis,mis,laten,8.0,386.0
4,mis,mis,herkennen,9.0,449.6
4,mis,mis,in,10.0,398.2
4,mis,mis,het,11.0,331.2
4,mis,mis,theater.,12.0,786.0
4,mis,mis,Na,13.0,423.8
4,mis,mis,de,14.0,503.4
4,mis,mis,overval,15.0,533.2
4,mis,mis,was,16.0,430.0
4,mis,mis,zij,17.0,397.8
4,mis,mis,heel,18.0,415.4
4,mis,mis,snel,19.0,424.8
4,mis,mis,weer,20.0,388.8
4,mis,mis,weggerend.,21.0,1082.6
5,match,match,De,1.0,362.4
5,match,match,scheidsrechter,2.0,444.6
5,match,match,maakte,3.0,474.8
5,match,match,op,4.0,345.0
5,match,match,een,5.0,325.4
5,match,match,vader,6.0,535.2
5,match,match,grote,7.0,380.2
5,match,match,indruk,8.0,325.4
5,match,match,die,9.0,344.4
5,match,match,wedstrijd.,10.0,457.0
5,match,match,Na,11.0,599.0
5,match,match,de,12.0,290.2
5,match,match,rust,13.0,269.8
5,match,match,werd,14.0,286.6
5,match,match,hij,15.0,309.8
5,match,match,plotseling,16.0,271.8
5,match,match,ergens,17.0,326.4
5,match,match,door,18.0,289.4
5,match,match,afgeleid.,19.0,578.25
5,match,mis,De,1.0,433.2
5,match,mis,scheidsrechter,2.0,901.8
5,match,mis,maakte,3.0,534.6
5,match,mis,op,4.0,526.0
5,match,mis,een,5.0,507.8
5,match,mis,moeder,6.0,435.8
5,match,mis,grote,7.0,733.6
5,match,mis,indruk,8.0,567.4
5,match,mis,die,9.0,418.2
5,match,mis,wedstrijd.,10.0,641.8
5,match,mis,Na,11.0,486.2
5,match,mis,de,12.0,398.6
5,match,mis,rust,13.0,604.4
5,match,mis,werd,14.0,507.2
5,match,mis,hij,15.0,427.8
5,match,mis,plotseling,16.0,513.4
5,match,mis,ergens,17.0,434.0
5,match,mis,door,18.0,473.6
5,match,mis,afgeleid.,19.0,1060.0
5,mis,match,De,1.0,237.0
5,mis,match,scheidsrechter,2.0,615.5
5,mis,match,maakte,3.0,221.0
5,mis,match,op,4.0,314.5
5,mis,match,een,5.0,312.5
5,mis,match,moeder,6.0,263.0
5,mis,match,grote,7.0,317.0
5,mis,match,indruk,8.0,294.5
5,mis,match,die,9.0,311.5
5,mis,match,wedstrijd.,10.0,520.0
5,mis,match,Na,11.0,293.0
5,mis,match,de,12.0,348.5
5,mis,match,rust,13.0,270.0
5,mis,match,werd,14.0,199.5
5,mis,match,zij,15.0,350.0
5,mis,match,plotseling,16.0,256.0
5,mis,match,ergens,17.0,389.0
5,mis,match,door,18.0,324.0
5,mis,match,afgeleid.,19.0,609.0
5,mis,mis,De,1.0,439.75
5,mis,mis,scheidsrechter,2.0,468.75
5,mis,mis,maakte,3.0,424.0
5,mis,mis,op,4.0,467.75
5,mis,mis,een,5.0,442.75
5,mis,mis,vader,6.0,423.25
5,mis,mis,grote,7.0,515.0
5,mis,mis,indruk,8.0,452.5
5,mis,mis,die,9.0,443.75
5,mis,mis,wedstrijd.,10.0,504.0
5,mis,mis,Na,11.0,726.5
5,mis,mis,de,12.0,601.5
5,mis,mis,rust,13.0,326.25
5,mis,mis,werd,14.0,543.75
5,mis,mis,zij,15.0,733.25
5,mis,mis,plotseling,16.0,487.0
5,mis,mis,ergens,17.0,488.0
5,mis,mis,door,18.0,399.25
5,mis,mis,afgeleid.,19.0,636.0
6,match,match,De,1.0,311.0
6,match,match,fietsenmaker,2.0,427.5
6,match,match,kreeg,3.0,340.0
6,match,match,van,4.0,385.0
6,match,match,een,5.0,342.5
6,match,match,buurman,6.0,380.5
6,match,match,een,7.0,343.0
6,match,match,bezoekje,8.0,374.0
6,match,match,afgelopen,9.0,349.0
6,match,match,week.,10.0,595.5
6,match,match,Al,11.0,362.0
6,match,match,een,12.0,334.5
6,match,match,tijdje,13.0,358.5
6,match,match,had,14.0,343.0
6,match,match,hij,15.0,326.5
6,match,match,niets,16.0,401.5
6,match,match,van,17.0,367.0
6,match,match,zich,18.0,727.5
6,match,match,laten,19.0,332.5
6,match,match,horen.,20.0,319.5
6,match,mis,De,1.0,427.25
6,match,mis,fietsenmaker,2.0,686.75
6,match,mis,kreeg,3.0,518.5
6,match,mis,van,4.0,368.5
6,match,mis,een,5.0,349.5
6,match,mis,buurvrouw,6.0,515.75
6,match,mis,een,7.0,557.0
6,match,mis,bezoekje,8.0,520.25
6,match,mis,afgelopen,9.0,506.25
6,match,mis,week.,10.0,1121.5
6,match,mis,Al,11.0,520.25
6,match,mis,een,12.0,376.5
6,match,mis,tijdje,13.0,405.0
6,match,mis,had,14.0,375.5
6,match,mis,hij,15.0,416.0
6,match,mis,niets,16.0,421.0
6,match,mis,van,17.0,368.25
6,match,mis,zich,18.0,366.5
6,match,mis,laten,19.0,398.0
6,match,mis,horen.,20.0,395.0
6,mis,match,De,1.0,373.6
6,mis,match,fietsenmaker,2.0,564.2
6,mis,match,kreeg,3.0,492.4
6,mis,match,van,4.0,484.0
6,mis,match,een,5.0,431.0
6,mis,match,buurvrouw,6.0,339.0
6,mis,match,een,7.0,469.2
6,mis,match,bezoekje,8.0,374.4
6,mis,match,afgelopen,9.0,481.6
6,mis,match,week.,10.0,1039.4
6,mis,match,Al,11.0,423.6
6,mis,match,een,12.0,328.6
6,mis,match,tijdje,13.0,455.0
6,mis,match,had,14.0,515.0
6,mis,match,zij,15.0,400.4
6,mis,match,niets,16.0,392.0
6,mis,match,van,17.0,376.6
6,mis,match,zich,18.0,349.8
6,mis,match,laten,19.0,344.4
6,mis,match,horen.,20.0,397.6
6,mis,mis,De,1.0,322.6
6,mis,mis,fietsenmaker,2.0,443.8
6,mis,mis,kreeg,3.0,457.0
6,mis,mis,van,4.0,351.2
6,mis,mis,een,5.0,353.0
6,mis,mis,buurman,6.0,463.2
6,mis,mis,een,7.0,403.2
6,mis,mis,bezoekje,8.0,458.2
6,mis,mis,afgelopen,9.0,366.0
6,mis,mis,week.,10.0,399.4
6,mis,mis,Al,11.0,448.4
6,mis,mis,een,12.0,334.2
6,mis,mis,tijdje,13.0,381.4
6,mis,mis,had,14.0,364.2
6,mis,mis,zij,15.0,330.0
6,mis,mis,niets,16.0,333.0
6,mis,mis,van,17.0,334.0
6,mis,mis,zich,18.0,329.6
6,mis,mis,laten,19.0,328.4
6,mis,mis,horen.,20.0,1147.2
7,match,match,De,1.0,634.0
7,match,match,burgemeester,2.0,514.0
7,match,match,zocht,3.0,328.3333333333333
7,match,match,met,4.0,311.0
7,match,match,een,5.0,246.33333333333334
7,match,match,bruidegom,6.0,283.3333333333333
7,match,match,telefonisch,7.0,468.6666666666667
7,match,match,contact,8.0,360.3333333333333
7,match,match,die,9.0,312.6666666666667
7,match,match,dag.,10.0,354.0
7,match,match,Sinds,11.0,464.6666666666667
7,match,match,twee,12.0,366.3333333333333
7,match,match,dagen,13.0,301.3333333333333
7,match,match,woont,14.0,275.3333333333333
7,match,match,hij,15.0,326.3333333333333
7,match,match,pas,16.0,344.0
7,match,match,in,17.0,284.3333333333333
7,match,match,deze,18.0,315.3333333333333
7,match,match,gemeente.,19.0,349.0
7,match,mis,De,1.0,458.2
7,match,mis,burgemeester,2.0,368.6
7,match,mis,zocht,3.0,599.8
7,match,mis,met,4.0,411.6
7,match,mis,een,5.0,365.2
7,match,mis,bruid,6.0,411.2
7,match,mis,telefonisch,7.0,383.6
7,match,mis,contact,8.0,392.2
7,match,mis,die,9.0,333.4
7,match,mis,dag.,10.0,403.8
7,match,mis,Sinds,11.0,480.4
7,match,mis,twee,12.0,465.6
7,match,mis,dagen,13.0,310.6
7,match,mis,woont,14.0,306.6
7,match,mis,hij,15.0,332.6
7,match,mis,pas,16.0,357.2
7,match,mis,in,17.0,310.0
7,match,mis,deze,18.0,358.6
7,match,mis,gemeente.,19.0,566.4
7,mis,match,De,1.0,557.5
7,mis,match,burgemeester,2.0,467.75
7,mis,match,zocht,3.0,528.25
7,mis,match,met,4.0,397.25
7,mis,match,een,5.0,393.5
7,mis,match,bruid,6.0,426.75
7,mis,match,telefonisch,7.0,423.5
7,mis,match,contact,8.0,445.75
7,mis,match,die,9.0,406.0
7,mis,match,dag.,10.0,575.0
7,mis,match,Sinds,11.0,458.5
7,mis,match,twee,12.0,484.0
7,mis,match,dagen,13.0,440.5
7,mis,match,woont,14.0,394.75
7,mis,match,zij,15.0,399.5
7,mis,match,pas,16.0,407.5
7,mis,match,in,17.0,389.25
7,mis,match,deze,18.0,432.25
7,mis,match,gemeente.,19.0,432.0
7,mis,mis,De,1.0,308.0
7,mis,mis,burgemeester,2.0,475.5
7,mis,mis,zocht,3.0,380.5
7,mis,mis,met,4.0,374.0
7,mis,mis,een,5.0,335.0
7,mis,mis,bruidegom,6.0,411.5
7,mis,mis,telefonisch,7.0,362.5
7,mis,mis,contact,8.0,449.5
7,mis,mis,die,9.0,378.0
7,mis,mis,dag.,10.0,920.5
7,mis,mis,Sinds,11.0,541.0
7,mis,mis,twee,12.0,333.5
7,mis,mis,dagen,13.0,729.0
7,mis,mis,woont,14.0,355.0
7,mis,mis,zij,15.0,380.5
7,mis,mis,pas,16.0,410.5
7,mis,mis,in,17.0,609.5
7,mis,mis,deze,18.0,347.5
7,mis,mis,gemeente.,19.0,552.5
8,match,match,De,1.0,410.3333333333333
8,match,match,glazenwasser,2.0,810.3333333333334
8,match,match,zag,3.0,383.3333333333333
8,match,match,een,4.0,352.0
8,match,match,kapper,5.0,371.3333333333333
8,match,match,in,6.0,428.6666666666667
8,match,match,de,7.0,353.3333333333333
8,match,match,kapsalon,8.0,396.0
8,match,match,die,9.0,378.6666666666667
8,match,match,middag.,10.0,749.0
8,match,match,Na,11.0,417.0
8,match,match,de,12.0,363.0
8,match,match,lunchpauze,13.0,448.0
8,match,match,was,14.0,350.0
8,match,match,hij,15.0,339.0
8,match,match,al,16.0,317.6666666666667
8,match,match,snel,17.0,334.6666666666667
8,match,match,naar,18.0,353.6666666666667
8,match,match,huis,19.0,349.0
8,match,match,gegaan.,20.0,476.3333333333333
8,match,mis,De,1.0,409.5
8,match,mis,glazenwasser,2.0,440.0
8,match,mis,zag,3.0,381.5
8,match,mis,een,4.0,302.0
8,match,mis,kapster,5.0,387.5
8,match,mis,in,6.0,314.0
8,match,mis,de,7.0,332.5
8,match,mis,kapsalon,8.0,333.5
8,match,mis,die,9.0,429.5
8,match,mis,middag.,10.0,362.0
8,match,mis,Na,11.0,323.0
8,match,mis,de,12.0,271.0
8,match,mis,lunchpauze,13.0,458.5
8,match,mis,was,14.0,342.5
8,match,mis,hij,15.0,272.5
8,match,mis,al,16.0,309.0
8,match,mis,snel,17.0,378.5
8,match,mis,naar,18.0,402.5
8,match,mis,huis,19.0,346.0
8,match,mis,gegaan.,20.0,392.0
8,mis,match,De,1.0,338.2
8,mis,match,glazenwasser,2.0,500.6
8,mis,match,zag,3.0,358.4
8,mis,match,een,4.0,366.8
8,mis,match,kapster,5.0,340.6
8,mis,match,in,6.0,377.2
8,mis,match,de,7.0,290.8
8,mis,match,kapsalon,8.0,311.6
8,mis,match,die,9.0,323.4
8,mis,match,middag.,10.0,473.8
8,mis,match,Na,11.0,448.0
8,mis,match,de,12.0,357.6
8,mis,match,lunchpauze,13.0,414.6
8,mis,match,was,14.0,400.2
8,mis,match,zij,15.0,308.6
8,mis,match,al,16.0,323.4
8,mis,match,snel,17.0,313.2
8,mis,match,naar,18.0,317.0
8,mis,match,huis,19.0,323.0
8,mis,match,gegaan.,20.0,562.2
8,mis,mis,De,1.0,402.6666666666667
8,mis,mis,glazenwasser,2.0,483.6666666666667
8,mis,mis,zag,3.0,680.0
8,mis,mis,een,4.0,324.6666666666667
8,mis,mis,kapper,5.0,335.3333333333333
8,mis,mis,in,6.0,348.3333333333333
8,mis,mis,de,7.0,273.6666666666667
8,mis,mis,kapsalon,8.0,400.0
8,mis,mis,die,9.0,382.6666666666667
8,mis,mis,middag.,10.0,524.3333333333334
8,mis,mis,Na,11.0,437.3333333333333
8,mis,mis,de,12.0,314.3333333333333
8,mis,mis,lunchpauze,13.0,497.3333333333333
8,mis,mis,was,14.0,456.6666666666667
8,mis,mis,zij,15.0,422.3333333333333
8,mis,mis,al,16.0,458.0
8,mis,mis,snel,17.0,539.0
8,mis,mis,naar,18.0,422.3333333333333
8,mis,mis,huis,19.0,485.6666666666667
8,mis,mis,gegaan.,20.0,1233.0
9,match,match,De,1.0,347.3333333333333
9,match,match,makelaar,2.0,288.3333333333333
9,match,match,gaf,3.0,253.66666666666666
9,match,match,een,4.0,264.6666666666667
9,match,match,schoonheidsspecialist,5.0,496.6666666666667
9,match,match,een,6.0,408.3333333333333
9,match,match,rondleiding,7.0,308.6666666666667
9,match,match,in,8.0,286.6666666666667
9,match,match,het,9.0,203.66666666666666
9,match,match,gebouw.,10.0,299.3333333333333
9,match,match,De,11.0,386.0
9,match,match,dag,12.0,221.0
9,match,match,ervoor,13.0,203.33333333333334
9,match,match,was,14.0,303.3333333333333
9,match,match,hij,15.0,307.6666666666667
9,match,match,heel,16.0,285.0
9,match,match,toevallig,17.0,284.0
9,match,match,net,18.0,321.6666666666667
9,match,match,vijftig,19.0,238.33333333333334
9,match,match,geworden.,20.0,380.6666666666667
9,match,mis,De,1.0,345.6666666666667
9,match,mis,makelaar,2.0,218.66666666666666
9,match,mis,gaf,3.0,265.3333333333333
9,match,mis,een,4.0,386.0
9,match,mis,schoonheidsspecialiste,5.0,1035.6666666666667
9,match,mis,een,6.0,526.6666666666666
9,match,mis,rondleiding,7.0,619.6666666666666
9,match,mis,in,8.0,405.6666666666667
9,match,mis,het,9.0,289.0
9,match,mis,gebouw.,10.0,672.6666666666666
9,match,mis,De,11.0,402.0
9,match,mis,dag,12.0,246.33333333333334
9,match,mis,ervoor,13.0,301.3333333333333
9,match,mis,was,14.0,336.6666666666667
9,match,mis,hij,15.0,293.3333333333333
9,match,mis,heel,16.0,271.3333333333333
9,match,mis,toevallig,17.0,340.6666666666667
9,match,mis,net,18.0,279.6666666666667
9,match,mis,vijftig,19.0,359.6666666666667
9,match,mis,geworden.,20.0,521.3333333333334
9,mis,match,De,1.0,461.5
9,mis,match,makelaar,2.0,357.0
9,mis,match,gaf,3.0,410.0
9,mis,match,een,4.0,340.0
9,mis,match,schoonheidsspecialiste,5.0,545.5
9,mis,match,een,6.0,456.5
9,mis,match,rondleiding,7.0,432.0
9,mis,match,in,8.0,363.5
9,mis,match,het,9.0,349.0
9,mis,match,gebouw.,10.0,497.0
9,mis,match,De,11.0,437.5
9,mis,match,dag,12.0,335.0
9,mis,match,ervoor,13.0,363.5
9,mis,match,was,14.0,358.0
9,mis,match,zij,15.0,349.0
9,mis,match,heel,16.0,424.5
9,mis,match,toevallig,17.0,428.5
9,mis,match,net,18.0,381.5
9,mis,match,vijftig,19.0,464.5
9,mis,match,geworden.,20.0,500.0
9,mis,mis,De,1.0,337.3333333333333
9,mis,mis,makelaar,2.0,366.6666666666667
9,mis,mis,gaf,3.0,333.3333333333333
9,mis,mis,een,4.0,308.6666666666667
9,mis,mis,schoonheidsspecialist,5.0,688.6666666666666
9,mis,mis,een,6.0,490.0
9,mis,mis,rondleiding,7.0,341.0
9,mis,mis,in,8.0,376.0
9,mis,mis,het,9.0,325.0
9,mis,mis,gebouw.,10.0,469.6666666666667
9,mis,mis,De,11.0,391.3333333333333
9,mis,mis,dag,12.0,269.3333333333333
9,mis,mis,ervoor,13.0,308.0
9,mis,mis,was,14.0,302.6666666666667
9,mis,mis,zij,15.0,297.3333333333333
9,mis,mis,heel,16.0,310.3333333333333
9,mis,mis,toevallig,17.0,324.0
9,mis,mis,net,18.0,355.6666666666667
9,mis,mis,vijftig,19.0,310.0
9,mis,mis,geworden.,20.0,848.3333333333334
